104.07578476841387,30.673148494635097
103.87397208853098,30.72412085030872
103.62885306030289,30.927353901972033
103.98592269758088,30.59401354785786
104.11394199019651,30.635381552525054
104.05842847715851,30.537256303673082
104.13250414652543,30.753202695449705
104.05898271875064,30.627461571635052
104.01931668552281,30.672885436261897
104.30709651618582,30.56862618296974
104.07578476841387,30.673148494635097
103.87397208853098,30.72412085030872
103.62885306030289,30.927353901972033
103.98592269758088,30.59401354785786
104.11394199019651,30.635381552525054
104.05842847715851,30.537256303673082
104.13250414652543,30.753202695449705
104.05898271875064,30.627461571635052
104.01931668552281,30.672885436261897
104.30709651618582,30.56862618296974
